playlist_id,playlist_owner,playlist,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_confidence,mode_confidence,tempo_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,mood
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1fah1uAs7HeTYDlNftKr3K,Put Your Records On,0.058,0.399,210463,0.492,0.00101,6,0.11,-10.777,0,0.0538,91.066,4,0.159,0.06,0.319,0.214,0.855,2.28136,201.7582,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,0.179,0.651,167912,0.617,0,8,0.113,-6.077,1,0.0309,121.977,4,0.591,0.494,0.642,0.595,1,2.92571,160.80399,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1C4c6ojhV5NJDIS8KpDNNo,Sweet Nothings (feat. Minke),0.26,0.699,228846,0.609,0.338,1,0.11,-11.505,0,0.0663,120.025,4,0.121,0.324,0.553,0.651,0.953,0.06381,225.33224,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5Ne1q9Hv3l2NHBA3Agt8WT,Wave of You,0.057,0.695,213842,0.656,0,1,0.267,-6.038,1,0.0489,90.986,4,0.346,0.583,0.583,0.114,0.981,0.16449,210.41342,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0AuyO2tufq60YvAFdVYhOn,Who Cares,0.25,0.583,178462,0.828,0,7,0.512,-4.768,1,0.0539,95.035,4,0.765,0.494,0.689,0.742,1,2.22912,173.6156,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4ja2gzrNh9VNigzoXfmbwD,Mariposa,0.617,0.676,210000,0.525,0,9,0.356,-5.88,1,0.028,112.011,4,0.421,0.27,0.444,0.775,0.956,0,204.75356,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,0.0468,0.334,151444,0.599,0.000392,0,0.205,-5.742,1,0.0365,161.74,3,0.127,0.4,0.502,0.016,0.969,0.22653,146.40762,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,2SUxn2O9NHL6GHGQFgwCY0,2step,0.169,0.763,153627,0.661,0,4,0.117,-5.592,0,0.056,95.002,4,0.632,0.532,0.503,0.403,0.992,0.13927,151.2722,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5id3Rqn7SPj1LX4FfY4nGz,Together,0.0132,0.521,205208,0.877,0.0806,7,0.0929,-5.444,1,0.0683,180.007,4,0.199,0.382,0.563,0.203,1,0.23823,202.34448,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,2R2haDSmphwkn4kANdHU5P,I’ll Find My Way To You,0.0213,0.795,264046,0.474,0.758,6,0.0967,-8.166,1,0.0642,120.017,4,0.477,0.322,0.341,0.907,1,0,254.80998,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,6FWrlXo99QRmPtOeUSWDjv,Dibs,0.231,0.638,183947,0.733,0,4,0.103,-4.7,1,0.052,87.999,4,0.651,0,0.172,0.199,1,0.21483,173.06993,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),0.235,0.762,208867,0.701,0.000158,8,0.123,-3.541,1,0.0286,110.968,4,0.742,0.749,0.696,0.877,0.965,0.49211,206.45442,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5YqdiryRmdAzYFlxo43hAJ,Missing Piece,0.0155,0.628,217408,0.877,0.00000597,0,0.113,-4.205,1,0.046,101.992,4,0.721,0.728,0.672,0.858,0.997,0.19569,206.26866,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),0.021,0.672,182200,0.855,0,9,0.323,-3.764,1,0.0397,123.056,4,0.646,0.325,0.44,0.834,1,2.33361,182.2,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4nxgA1nvXvTkmsBY0vJV57,Road Less Traveled,0.0551,0.611,216267,0.886,0.0000011,0,0.247,-4.673,1,0.0343,112.988,4,0.27,0.427,0.5,0.881,1,0.19206,206.61116,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),0.662,0.516,173307,0.467,0,0,0.0853,-6.184,1,0.0302,132.861,4,0.386,0.664,0.679,0.373,0.997,0.16844,165.60472,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,2W9zh4QNFmuOyKHbtYYNm0,Another Time,0.401,0.67,255789,0.434,0.862,7,0.109,-12.923,0,0.046,113.997,4,0.136,0.401,0.311,0.78,1,0.52236,249.46939,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,18RdChpgvaAO7GXDjLks2B,Friends,0.198,0.747,178299,0.537,0.0000126,10,0.18,-5.76,1,0.0413,97.056,4,0.453,0.495,0.493,0.377,1,0.16245,171.99602,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,0.00839,0.852,180645,0.698,0.00000103,9,0.0773,-7.206,1,0.0629,113.039,4,0.324,0.446,0.223,0.921,0.969,0.20971,172.1005,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5T490vvoFNU6psep0NPmxs,Savage Love (Laxed - Siren Beat),0.243,0.795,171375,0.48,0,3,0.271,-8.556,1,0.0688,149.919,4,0.723,0.059,0.435,0.214,1,2.67029,167.35202,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2bVeUlOC5JjTpkQXuUUoYm,GIVE HEAVEN SOME HELL,0.0525,0.639,217802,0.843,0,11,0.0854,-4.975,1,0.0362,126.047,4,0.528,0.493,0.536,0.952,0.919,0.16916,196.43501,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3wYOGJYD31sLRmBgCvWxa4,I Found You,0.0714,0.646,167308,0.761,0,1,0.222,-2.557,1,0.0385,129.916,4,0.472,0.465,0.596,0.885,0.994,0,160.4673,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6FvSS3Goz7OC8oCC2eWqe8,Jalebi Baby (Tesher x Jason Derulo),0.0289,0.691,169154,0.829,0,0,0.254,-7.179,1,0.0412,93.059,4,0.866,0.372,0.374,0.125,1,0.24204,165.5815,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3WM935x8fQpvSskUP1LHPB,I Still Need You,0.0686,0.768,178385,0.647,0.000712,7,0.114,-6.978,1,0.0482,121.014,4,0.0645,0.672,0.636,0.751,1,0.33583,172.29205,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,7jqXDgGWkV4w2ctdb2g59o,At Least I Had Fun,0.198,0.794,170614,0.706,0,5,0.0536,-6.066,0,0.0382,116.032,4,0.908,0.297,0.447,0.912,1,0.06961,166.8702,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,0.585,0.679,227186,0.61,0.0000951,7,0.156,-10.936,0,0.0305,123.978,4,0.554,0.233,0.576,0.777,0.926,0.19152,223.91002,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,1AIlY4mVcOY34SNA4CTVbC,Back Then  Right Now,0.0142,0.582,182067,0.724,0,5,0.0484,-3.21,1,0.0319,76.986,4,0.495,0.277,0.328,0.253,0.991,0.24367,179.0839,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0TK2YIli7K1leLovkQiNik,Señorita,0.037,0.759,190960,0.54,0,9,0.0945,-6.039,0,0.0287,116.947,4,0.75,0.445,0.526,0.673,1,0.18331,188.34866,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,763ynRN90zLEp9hrNNINjl,Lease On Life,0.0593,0.704,168163,0.701,0,2,0.126,-5.44,1,0.0596,88.016,4,0.606,0.289,0.602,0.365,1,0.24376,163.85161,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),0.0018,0.717,160657,0.671,0.00000254,0,0.0921,-5.077,0,0.0337,110.054,4,0.699,0.228,0.437,0.404,0.925,2.06077,156.9727,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,61Hn9ssQkVEWq4ZmPwHyzd,Oh  Miles,0.176,0.641,333871,0.726,0.794,2,0.0972,-6.921,1,0.0381,124.012,4,0.0416,0.452,0.53,0.274,0.997,3.34367,313.87573,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4P92FrvmYQSAfOpp4cpFEi,Simple,0.0848,0.375,185200,0.889,0,3,0.136,-3.704,1,0.0991,199.669,4,0.881,0.326,0.39,0.284,1,0.14499,181.09242,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,0.298,0.664,170640,0.316,0.00000203,5,0.0812,-10.345,1,0.519,92.875,4,0.541,0.686,0.549,0.398,0.965,0.32254,164.84425,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,5ajjAnNRh8bxFvaVHzpPjh,Reckless,0.807,0.386,203385,0.426,0,3,0.14,-6.642,1,0.0363,180.104,3,0.261,0.724,0.757,0.076,0.998,0.22054,196.01704,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know (feat. Calle Lehmann),0.00968,0.513,238459,0.788,0,0,0.11,-4.629,1,0.0364,139.987,4,0.234,0.499,0.621,0.696,0.928,3.70939,230.09235,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6Q3K9gVUZRMZqZKrXovbM2,I'll Wait,0.144,0.611,215361,0.651,0.000017,1,0.105,-6.973,1,0.0589,122.983,4,0.351,0.293,0.531,0.715,0.923,0.2317,210.37859,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3jlFMDKI3hjKvqzXry1Yq1,Oasis,0.0065,0.367,202247,0.63,0.81,10,0.112,-7.846,1,0.0592,177.971,4,0.0636,0.245,0.299,0.098,0.983,0,183.33896,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,0.0303,0.661,157080,0.75,0.000132,7,0.0849,-5.497,1,0.0314,130.077,4,0.828,0.676,0.74,0.614,1,0.22635,154.12825,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),0.0912,0.798,219947,0.675,0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842,0.619,0.634,0.615,1,0.16281,215.89333,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,2hBkoDhuGk2AtSCprEFDFP,Manila,0.234,0.678,144621,0.735,0,7,0.423,-5.996,1,0.0617,150.091,4,0.71,0.201,0.426,0.068,1,0.26671,141.2644,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4UxATpWvXewD5EZUW01EeQ,Thelma + Louise,0.0146,0.766,137477,0.83,0,9,0.035,-3.335,1,0.1,121.948,4,0.756,0,0,0.846,0.657,2.2117,135.13432,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,6olKv2HP3XgBpvVxAswowe,Bartender,0.0198,0.631,198267,0.937,0.00000738,11,0.327,-3.858,0,0.034,101.011,4,0.654,0.465,0.518,0.709,1,0.12195,192.87656,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1SOClUWhOi8vHZYMz3GluK,Infinity,0.148,0.671,237720,0.673,0.0000529,11,0.304,-6.941,0,0.0444,121.963,4,0.494,0.554,0.589,0.622,1,0.13351,223.9971,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4CbrNGvwVjneG8Nk9YQqMR,A-O-K,0.125,0.731,173640,0.626,0,11,0.183,-6.919,1,0.0805,82.488,4,0.862,0.42,0.435,0.608,1,0.17415,166.5161,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3053QmnOijQFGshvpAikky,One By One (feat. Elderbrook & Andhim),0.0142,0.625,180000,0.803,0.627,11,0.109,-8.556,0,0.0392,120.082,4,0.293,0.256,0.432,0.833,1,0,173.48209,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5X73AYzzEE5Di0JwcQKt9N,Bigger Than,0.151,0.421,208013,0.669,0,4,0.635,-4.724,1,0.127,175.788,4,0.326,0.086,0.332,0.299,0.981,1.02667,200.11537,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,0.0232,0.461,261154,0.834,0.0000114,2,0.14,-4.868,1,0.0989,135.007,4,0.471,0.538,0.645,0.886,0.979,0,251.56499,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,1TwLKNsCnhi1HxbIi4bAW0,House Party,0.113,0.747,190240,0.861,0,8,0.026,-5.251,1,0.0514,103.966,4,0.859,0.507,0.539,0.725,1,0.20871,184.26195,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,61KpQadow081I2AsbeLcsb,deja vu,0.593,0.439,215508,0.61,0.0000107,9,0.341,-7.236,1,0.116,181.088,4,0.172,0.132,0.292,0.166,0.761,0.22059,209.53107,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,47G7kRIpFDQtgLxc3r0g5k,You Know That Feel Off Of Me,0.131,0.788,218155,0.539,0,11,0.19,-9.538,0,0.0376,115.042,4,0.431,0.543,0.583,0.511,1,0,213.3101,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,01CnYyPXMFRzOFVQBU8WMb,This One's for the Girls,0.0626,0.613,243160,0.801,0.0000115,8,0.124,-4.431,1,0.0354,126.966,4,0.609,0.798,0.75,1,0.943,0.24381,233.95265,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,7ySh518m4iC0CbOevgSwiq,Never Enough,0.235,0.724,272250,0.376,0.843,7,0.111,-13.95,0,0.0331,113.993,4,0.115,0.522,0.439,0.911,1,0.38336,253.93343,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5NfJGBAL9mgFPRQxKJmiX2,Miss Me More,0.014,0.643,192840,0.72,0,2,0.0834,-7.146,1,0.0527,96.028,4,0.491,0.538,0.449,0.658,1,0.20322,184.4535,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,55Am8neGJkdj2ADaM3aw5H,Train Wreck,0.701,0.311,208827,0.485,0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225,0.625,0.604,0.126,1,0.10404,199.90639,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0t0ODvxpVPS2dcGGTgsnq9,Found It in You,0.128,0.392,194766,0.785,0,5,0.0814,-5.815,0,0.0646,79.45,4,0.585,0,0.277,0.065,1,0.30186,188.88272,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1JdScfytE2eaLeVJ7a7KUQ,High Tide,0.0239,0.563,197151,0.611,0.469,7,0.117,-8.436,0,0.0292,118.941,4,0.105,0.784,0.63,0.743,1,0,190.24689,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night To End,0.0275,0.616,219973,0.728,0,9,0.228,-4.02,0,0.0278,111.934,4,0.375,0.212,0.411,0.976,1,0.16231,209.26404,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,0DuWDLjriRPjDRoPgaCslY,Love In The Dark,0.536,0.495,285935,0.323,0,9,0.109,-6.901,0,0.0275,109.731,4,0.14,0.586,0.656,0.137,0.831,0.19193,273.15375,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,62bxIf35DGi5hAEJMcBAGJ,Wild Skies,0.685,0.611,204362,0.628,0.0955,8,0.0788,-10.614,1,0.0317,98.011,4,0.335,0.524,0.569,0.496,1,0.09864,195.11728,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,1LtiNpTzzSX8qcvlPFLmeR,Nothing's Better,0.0724,0.8,193145,0.515,0,9,0.355,-5.431,1,0.0351,110.018,4,0.949,0.18,0.358,0.796,0.991,0.23197,190.27592,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,0.768,0.629,197732,0.328,0.000025,11,0.103,-8.284,1,0.029,74.953,4,0.389,0.5,0.569,0.423,0.808,0.08077,187.52435,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,5AUyPXjDQ0m2BdFDWrhpPz,Coastin',0.0689,0.68,195000,0.728,0.758,1,0.201,-7.125,0,0.0265,99.988,4,0.534,0.713,0.776,0.729,1,0,191.07701,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4BLiRJdtn8jwUVtvbHIv2T,Throw It Back (feat. Keith Urban),0.0586,0.79,188936,0.73,0,0,0.0878,-4.98,1,0.0926,93.985,4,0.513,0.906,0.69,0.221,1,0.6385,184.1981,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2mXsZsJBThTaJXbNcg5QD4,Mama's Broken Heart,0.278,0.768,177773,0.809,0,4,0.139,-4.204,0,0.0616,111.989,4,0.748,0.46,0.416,0.941,0.5,0.44653,165.30286,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,0.388,0.723,218893,0.504,0.000074,8,0.087,-5.572,1,0.0392,133.975,4,0.551,0.53,0.601,0.813,0.987,0,203.95247,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,0DkDdziZQNIyJ0EWVLi5f6,Sweet Disposition - Vijay & Sofia Edit,0.75,0.729,208887,0.663,0.625,7,0.109,-10.817,1,0.0497,120.028,4,0.318,0.6,0.596,0.587,1,0,201.63048,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2bV4NwncWMnVvcWyU2yxwB,hole in the bottle (with Shania Twain),0.106,0.565,156276,0.837,0,4,0.37,-4.607,1,0.119,105.067,4,0.775,0.796,0.555,0.644,0.97,0.14449,142.44281,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1bRoG7iTZOaZ25oAebXueO,I Think About,0.351,0.592,227000,0.636,0.444,3,0.22,-8.264,1,0.0495,112.982,4,0.156,0.529,0.682,0.773,0.683,0.24989,217.29814,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,2f0pn9DkEJwAzXApnFh5cr,Someone To You,0.00517,0.52,219801,0.903,0,2,0.254,-5.497,1,0.042,74.988,4,0.652,0.309,0.422,0.186,1,2.01433,207.66766,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,3wimPgsJv0hEgP5A3sQ7Ag,I'm Gonna Getcha Good,0.0441,0.723,269400,0.789,0,1,0.0612,-4.813,1,0.0302,124.013,4,0.946,0.481,0.55,0.962,0.983,0,267.2907,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0MjT9xQqJrQlNrkWKZgFbQ,I'm Alright,0.191,0.676,199040,0.733,0,0,0.192,-7.745,1,0.0294,98.234,3,0.591,0.823,0.767,0.349,0.389,0,184.52316,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,6zf6b2S8E2L3Z2iYiDFQfs,Brightest Lights (feat. POLIÇA),0.323,0.698,412800,0.641,0.826,5,0.114,-11.253,0,0.0397,125.012,4,0.262,0.219,0.131,0.976,1,0,406.49432,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,4ka1FkKAMde6dQAFFMXKac,i hope ur miserable until ur dead,0.0273,0.706,177583,0.544,0,2,0.087,-7.275,1,0.0306,115.935,4,0.477,0.536,0.628,0.794,0.994,0,175.09587,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5FmvaZGd6fulojSToozLRD,ONE BEER (feat. Lauren Alaina & Devin Dawson),0.564,0.516,173173,0.745,0,2,0.275,-8.352,1,0.0774,186.006,3,0.826,0.497,0.648,0.539,0.73,0.17977,153.4839,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,4oHR6G7xfAqn0fL63QREbF,Falling Fire,0.438,0.623,208577,0.657,0.109,4,0.0931,-8.285,1,0.0516,127.036,4,0.0776,0,0.232,0.598,1,0.16245,201.12544,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,0.0571,0.661,190187,0.751,0,7,0.105,-2.909,1,0.0481,109.995,4,0.875,0,0.226,0.596,0.997,1.05492,186.26466,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,0.0285,0.319,230227,0.739,0,0,0.111,-5.74,1,0.272,194.169,4,0.449,0.183,0.337,0.044,1,0,215.78304,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,5aPAaUZP8YvSaZRGfdoLbt,Why,0.18,0.66,203774,0.684,0.758,0,0.0958,-8.091,1,0.0347,106,4,0.103,0.574,0.646,0.901,1,0,189.35294,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,0.016,0.555,220907,0.931,0,8,0.405,-2.969,1,0.0367,132.085,4,0.723,0.76,0.665,0.932,0.904,0.21497,217.17624,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),0.864,0.631,149297,0.239,0,11,0.116,-7.071,0,0.0398,79.859,4,0.0927,0.812,0.815,0.107,0.667,0.22635,143.71991,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,4erSEnRWE2diyHCfEjzW5Z,I Want You (feat. braev),0.0128,0.404,258296,0.674,0.155,8,0.0832,-9.056,1,0.0469,123.948,4,0.0364,0.397,0.584,0.438,0.988,0,252.37769,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5S5rw0WLVCAux5B5bWCehK,I Like The Sound Of That,0.257,0.611,209280,0.8,0,0,0.194,-5.61,1,0.0377,89.974,4,0.527,0.69,0.669,0.548,0.787,0.21465,203.72028,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0SuzUhWAgStNIMZR4jEGgk,Here for the Party,0.0127,0.656,196760,0.717,0.0000122,0,0.904,-4.871,1,0.0279,123.988,4,0.809,0.112,0.4,0.974,0.993,0.49388,191.11765,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1AmvRKGEjNMhHlk2Uwlamy,Wild,0.521,0.69,226996,0.576,0.309,6,0.0865,-10.304,0,0.0333,120.005,4,0.108,0.679,0.625,0.738,1,0.25007,219.8233,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,2hyS6YHRSqMp8JygUgUEly,Fever Dream,0.223,0.561,171000,0.519,0,2,0.156,-8.467,1,0.0395,119.882,4,0.2,0.331,0.58,0.624,0.939,2.47873,165.64536,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2UBvtKeetnXn6lMnsBUrZz,Burn 'Em All,0.115,0.632,185306,0.886,0,11,0.136,-3.986,0,0.054,114.951,4,0.637,0.588,0.53,0.784,0.871,0,167.43329,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,0BPH5XY2injvJu0oD0B4S8,Together - il:lo Remix,0.12,0.665,294737,0.586,0.532,9,0.092,-12.594,0,0.0402,114.004,4,0.0894,0.367,0.357,0.828,1,2.78059,286.3775,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,76XWHO6yy7a097yBT7DXVm,Good Day,0.0356,0.514,205627,0.685,0.00000973,10,0.157,-7.27,1,0.0307,85.017,4,0.393,0.554,0.524,0.174,0.971,4.01125,193.5035,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1v6svH1Fyx9C1nIt1mA2DT,All I Want,0.0902,0.376,177323,0.43,0,0,0.0912,-6.585,0,0.0328,77.599,3,0.129,0.611,0.637,0.211,0.281,0.15093,161.0304,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,3J5jotqUAjU479WhAiNkpU,Freedom Was A Highway,0.0891,0.563,212720,0.847,0,1,0.121,-4.493,1,0.0468,96.06,4,0.666,0.963,0.679,0.299,0.994,4.24925,200.33595,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,0SbDNXZYqfsMarINcb72X5,Beyond Beliefs,0.709,0.652,313587,0.602,0.942,1,0.186,-13.98,1,0.0338,124.012,4,0.0399,0.915,0.702,0.726,0.973,0.16249,308.9415,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,0.225,0.6,245493,0.663,0,3,0.119,-5.802,1,0.0477,121.07,4,0.286,0.282,0.547,0.779,0.992,0.31932,237.53433,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,6s9m5J92By7jii22Q2XtY2,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),0.0527,0.68,169587,0.888,0.00000282,9,0.0575,-5.308,1,0.055,90.076,4,0.484,0.425,0.475,0.312,1,0.3483,165.99365,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,4uN3fqx0mRqf61RemIFhIq,cloudy,0.673,0.642,165711,0.328,0.000339,11,0.116,-10.89,1,0.342,179.648,4,0.157,0.406,0.476,0.192,1,0.47596,157.28036,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,3dCZm5HrG0jIXAHfNkg2H0,Take It From Me,0.0267,0.592,174255,0.891,0,10,0.352,-3.144,1,0.0512,99.983,4,0.674,0.708,0.286,0.304,1,0.50476,163.48009,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,6W4SftknKhWj0iFoHN7aYU,that way - with Jeremy Zucker,0.573,0.394,174300,0.398,0,0,0.313,-10.202,1,0.219,78.438,3,0.361,0.496,0.541,0.085,0.913,0.86517,170.42867,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,0e8eAsgCKopyIhrSasmZwh,Fruit&Sun,0.706,0.761,177857,0.539,0.872,5,0.127,-10.041,0,0.0762,108.028,4,0.22,0.083,0.336,0.703,1,0.08671,164.03737,Chill
